order_id,products
2287005,"[47209 17668 21903 27521 26209 16349 34358 18465 33731 42585  9076 21295
 42244 23236 32412]"
2287122,[640]
2287125,"[13176  7751 15134 29382 35042 18721 18288 23288 25985  2164  2391  5385
  3265   859 39046  1447 38881 29758  9458  9166]"
2287143,[26209 37119 37067  8859  5969 17104]
2287224,[13870]
2287241,"[49235 47209 22035 36865 24799 28465 47912 38689 13409 26131  6933 17949
 17326]"
2287262,[24184  5479]
2287322,[1940 3664]
2287327,[  605 29077]
2287552,[39928 21137 21903 28842 25718 46346 17419 25653 33268]
2287599,[26283]
2287768,[35507 16696 21131]
2287788,[34358 33290  5460 46820  6046 31766 12743 48004 14420]
2287807,[22963 47209 22035 38293   311 47912 21386 46802  6615 33080 14573 18598]
2287808,[42447]
2287828,"[30450 30489 31717 11520 35264 31727 38650 26351 40156 38226  4029  9772
 10126 25450]"
2287868,[20303]
2287996,"[30450 24852 21903  8424 44142 28601 35264 49131 27845 46175 39619 22025
 37464]"
2288046,[19057  4920 30827]
2288061,None
2288072,[36735 45007 46979 34243 18594 11512  5785 11182 23047 12157 37971]
2288116,[ 2078 46979 28204 48205  9038 46586 33568]
2288136,[30169 37742 13203]
2288161,[15902 19451]
2288164,[47209 21616 11520 18078 36110]
2288192,[30305 34969 26384 29487 46107  5296 28248]
2288193,[16797 17758 40198 27744  4614]
2288310,"[30450 42265 25146 37687 37710 45128 27796  3298  8048 30827  5161 33768
 10310 47402 13424 31759  8843 45051]"
2288453,[24852 43295 49478 16696 34466 31981 10700]
2288511,[16797 47209 47766 34243 19677  9825 13702 36342 26671]
2288555,[29095 14233 11456 13500  2977]
2288570,[45007 43352 33198 17044 29346  6628 26746 27771]
2288702,[ 3169 32222 24365 33541]
2288704,"[14084  5450 19057 24852 12845 11782 28199  9421 26369 16145  9825 10798
 25138  1215]"
2288832,[ 8424 30391  9339 33731]
2288833,"[41787 16797 44683 45007  8277 24184 47626 34969  3957  4942 39581 15842
  1408 35045 23102 20682 36869 37724  7394 48906 14006 38332]"
2288877,[39877 12614 44514 31915 40229 35381]
2288906,[17038 18818]
2288916,None
2288936,[48697   884]
2289070,[13176]
2289229,[39877 40706 29418]
2289243,[ 7781  9124 40348 49191 19389  1582 35871 45453 24604 10535]
2289271,[16589 24010 47943 16896 38699 43162 27667]
2289279,[35951 12341]
2289284,[40516 18689]
2289326,[13176 21137 11520 21174 39430]
2289335,[13176 16797 21137 43352 12341 18838]
2289385,"[24852 49683 42736 34126 14197 16768 22610 10673 19660 18963 31676 40219
 36170 44980 32005  3584]"
2289390,[26604 18583]
2289394,[24838 36695 23288 46069 48057 37193 35267  3826 40913 35375]
2289418,[31717 30391 46616 39276]
2289430,None
2289585,[43789 29432]
2289606,[17872 24852 27966 39275 34126 46667 24964]
2289662,[39877 30391 47591 22281 38439]
2289733,[ 4781 16630]
2289736,[47766 27845  5373]
2289767,[44683 42282]
2289782,[42356 42804 32716 14427 46171  8972]
2289870,"[ 5450  7963 31717 46979 22935 24964  5479 45104 13565 14129 40396 10621
 29027  4779 26937]"
2289908,[13176 21137 39275 31506   890 20955 21292]
2289950,"[49683 13988  8193  5077 40310 47966 14161 10673  7901 37892 26453  7393
 45149  5794  8620 15860 47532 17637 14826]"
2290113,[26209 10132 44359 44632  7628 22556 48538]
2290129,[ 5450 14332 24964 25890]
2290141,None
2290300,[27966  4210  4591 15424]
2290338,[13176 28204 29487 40411 33590]
2290399,[ 3957 49496 38991 37915 30086]
2290487,[12448    34   246  4088 24914  4895 36274 20281 35155 31817 20481]
2290494,[17600]
2290504,[45066 30391 14947 48745 28204   389  9122]
2290612,[24852 27966 47766 21137 33731 37718 43713 28278 44471   895]
2290614,[ 5646 39013 34969 33636 48795]
2290622,[20118  4472   768]
2290675,[13176  2326 30148 49583 19731 35912]
2290690,[24852 28289 10132 38400 41842  6692 42719  5640]
2290723,[ 9387 21903 38739 35633 48246]
2290736,[24852  5818 25495]
2290810,[ 5652 18288 29987  2295 17284  1025 48628 11712 12357 20760]
2290874,[21573 21553 44156 13984 31467]
2290886,[21903 28465 18362 35914 12974 20738 26131 37938 27848  4790]
2290921,[13176 35951 22825 21137 22035  7746 47626 28836 38281 40317]
2290944,[24852 43693 38739 43772 27360 43421]
2290945,[25466  5785  8022 35784]
2290949,"[ 5907 28342 39408 38996  8490 35851 37141 39947 45747 46206 32227 39411
 35989]"
2291016,[23765  7955 13517]
2291021,[24852 26209 47626 20114 16759 11384  7070]
2291042,"[24852 47144 35042 26910    54 43993 47357 37148 19012 48966 38307 33837
 40553]"
2291098,[22935 39975 25219 29500]
2291161,[ 2229 19488 40354 21472 14970  8067  6237]
2291210,[24852 24964  4605 43789]
2291231,[31683 44661 15290 47042 24830  8736 13535  2295 13563]
2291289,[21376 49683 18465  5876 24489  1364 44949 39678]
2291370,[ 5077 19348 12508 23198  2492]
2291379,[12315 25718  9637 32665 17871]
2291492,[24852  8744 17334 15424 26257 24425  5947 42941]
2291508,[39928 45066 47209 40604 45007  9076 24964  2295 38383 34466 25642]
2291536,[31506 15618 37766 40063 34103 11636  8707 40939]
2291616,[13176 21709 27344  8277 34448 33572]
2291714,[15655 22565 34160 17316]
2291937,[13176 31759]
2291992,[43772  6383 35124]
2292072,[13176 47209 21616 24799 43086 30776 35842 18221 42615]
2292138,None
2292150,[13176 26209 17794 46667 32433 41149]
2292218,"[13176 19057 21137 31717   260 17706  2452 23044 14462 35108  5031 14901
 42701  3952 31100  9186 49609  6297 10527 31257 15025]"
2292225,[48364  6128  1117 13009 31422 21158 10308]
2292262,[49683 15937  9076 28993 14897 47890 40897 42240 35181]
2292294,[13176  7963 32655 14371]
2292339,[26209 30406 41544 41757 47900 17862 27960 19171]
2292499,[39877 25146 21019 45603 48559 13380 29926 21009 47630]
2292503,[45005 40535 12717 12304]
2292504,[15290 30480 27086 11266 28553 12583 22525]
2292822,[27741 48626]
2292832,[24852 24010 45416]
2292915,[24852 16320]
2292949,[21376 45445 13085]
2292998,[15290 31215 49175 35547 33290   365 46505  9018 17915]
2293034,[ 9598 31506 27548 25466 11078]
2293036,[ 4799 42450 27325 40388]
2293067,[13176 42265 39275 38834]
2293224,"[37646 47766 31717 40706 48679 26209  4799   260 17948 26128   890 49044
 46584 39984 26283 35336 14491  4428  4812 29387]"
2293231,[24852 47626 17706  1063 36929  4605  9755 48577]
2293341,[46638]
2293359,"[16797 14992 17794 21333 48205 27796 44570 39108 20738 27730  1181 45149
 36023 41395]"
2293468,[10258 39657 49235 11266 17419 28814]
2293497,[15164]
2293514,[21903 28985 28204  9689 22828]
2293592,None
2293666,[7039]
2293675,[47766 43352 15937 16083]
2293699,[41787 45066 47766  3481 27307 34969 26800   432]
2293761,[24852 37646 21408 38416]
2293766,"[21903 42265 21616 30391 39275 46667 37067 10749 21938  8174 16083 36117
 34956]"
2293815,[24852  5077 45862  5996]
2293885,[ 8277 27156  9825 11422 40777]
2294017,None
2294090,[13176  7781 19057 11520 36724 42110 45013  4149  2825  7649 48057 35756]
2294248,"[13176 14084 39877 21903  8277 24838 28199 46667 11140 34530 39558 30639
  3896]"
2294249,[20114  2228 21543]
2294284,[21903 38293 11520 42736 45767 11123 30776 18027 26620 12456 37733 47008]
2294312,[41220 25670 37276]
2294414,[13176  7952 14199 44863]
2294478,[30489 47209 38739 47920 36994 21614 26629 45210 34458 46916]
2294512,[ 5077 31215 47180]
2294550,None
2294578,[15359 10403]
2294580,[29311  2040]
2294582,[13176 34668 42301]
2294668,[18523 24852 47209 32465 27730 31562]
2294680,[12323 25544 22802 10890 15256 10833 20747]
2294689,[30489  8424 42736 19006 41950 39619 18594 41658  8012 19660]
2294743,[21903  8277 20995 28204  2452 27845 43076 14647 38039]
2294776,[46676 21903 40604 11777  8277 28985 17461  2825 26497]
2294858,"[ 1200 42625  8670 42248 28601 36316 29615 35315 25844 13500 43100 40812
 27771 12630 20747  2367]"
2294864,[24852 20883]
2294926,"[24852 42265 43961 49683  4920 27104 47672 44142 28204 45116 49381 26497
 10255 38504  1853  7664 41527  6256  6998 16743]"
2294950,[47209 48679 26209 25890 31040 24235 20980]
2295020,[23909  4472 38726 43209]
2295051,[28427]
2295072,[27509 37158]
2295076,[ 4957 24852 33754  8518  9076 35939 19446 14211 17878]
2295086,[47626 16290 49355 15895 33234]
2295090,[16797 47766 21903  8424 44987 37067 22504 12732]
2295119,[24852  9339 41290 12916 47479 32047 29387 45640]
2295162,"[16521 24852 14992 48679 26209 18479 28842 14197  9076 37107 35887 48104
 33352 48894]"
2295203,[33572 48857 23537  2825 33642 35361 17906]
2295274,[ 5450 24852 48679 36406 47087 19048 30233  7315 42085]
2295367,[16797 21288 44056 16668]
2295457,[41787 49683 26604  4920 12545 29487 33401  7649 45329]
2295476,[24852  4920 39275 42585 22276 14126  9796 23540 37867 27440]
2295485,[24852 43175]
2295496,[26620 35986]
2295546,[41596 11193  7021 40691  9955 43465 49192 19949 44900]
2295548,[45066 27104 14897 39100]
2295598,[30784  5100]
2295732,"[13176 22035  8518 45007  4799 37687  4605 25466 32465 38264 10826  5015
 22720 21303 46257]"
2295761,[13176 40604  8518 30391 20995  5876 16083 14133]
2295822,"[13176 35951 23650 42828 18441 37687 45603  6631 12440  5612 45763 17807
 27554 21497 35336 11440 37514 19650  8968 38849 32760 32843 14805  7562
 20686  8528 45156 21548]"
2296000,[44799 47242 34487 19723]
2296013,[ 7781 40706 20114 35547 22395 45535  2748 21511]
2296090,"[26209 26346 40852 16349 41844   260 24184 34126 22935 44422 25134 38739
 28785 43632 16249   890  4853 42475 38185 34949 48299 46804 23495  1649
 18792 46674 23079 28307 31003 18331 35030 31636 15743]"
2296092,[39928 47766  4920  4945 37602  4799  2447 43394  3020 14446 43765]
2296115,[17794  9076 45965 36640 24521]
2296127,[46844 34492 41276 15424 47000 42888 29327  6801 15772 38701 10102]
2296140,[  196 46149 46041]
2296195,[  907 31422]
2296234,[37646 39877 47766  5769 24964 39408 31915 22888 49520 26497 12980 45177]
2296320,[39581  3389]
2296434,"[22963 47209  8021 21903 45007 43692 10749 26369  2086 41273 35898 33120
 17878 18159 19366 39589 39245  1253   512]"
2296439,[27966  8021  1194 25718 23909 19348 33303  8671  7146 22533 41621  6927]
2296482,[45321 13393]
2296495,[42736 14252 21333 22610 22989 26283 47890 11121 21158 40815]
2296552,[24852 47766 21903 46979 27845 29987  9092  6541 16981 46082]
2296632,"[13176 16797 24231 28204 23044 43713 35108  4656  5785 14651 12756 17579
 17027]"
2296634,[44303  7521 37642  4472  3835 28207 47492 23178 17304 32652 11063 17537]
2296750,"[30391 41220 22935  7948 21405 38689 26751 21295 32857 44491 35851 45210
 21526  2716]"
2296758,[27964]
2296765,[21903 30776 45123  4605 42768 26384  2825 29557]
2296787,[28985 38277  1090 44310 31678 37768 18677  4981  4634 35989 35585]
2296835,"[14715 23375 35163 16848 40897 40692 41264 18135 49222  3652 30072 33204
   524]"
2296890,[47626 22935]
2296946,[27147 22831 11747]
2296952,"[24852 42460    45 34321 44199 29553  3308 49670 33508 16615 36239 45234
 41176 49066]"
2297071,[36086 48086]
2297089,[36070  5876 43086 20114 20734 37046]
2297118,[16797 43352  1689  9076 21288  8571 17313  6036 31317]
2297285,[21137 27020 33090 15100 10102]
2297293,[21137 47626 47912 28204 42701 33768 30169 24373 29326]
2297299,"[22474 39928 21137 40706 30391 45537   260 26940 30855 24561  5128  6348
 37067 13380 10246 12962   455 10749 42367 23094 20309 29418 47229 12029
 22312 37993 10781 45866 30620 33626 41665  5547 12701 40541 28248  2540
 38985 27502 49114 15887  8322  2996  4574 49555 12975 13776 42903 31693]"
2297318,[ 8518 26604 36865 46709 10753]
2297321,[38444 36425 21822 15069]
2297332,[30489  5612 28849  5144]
2297385,[39121 19660  9913 15557 35842]
2297397,"[ 7781 24852 11777  4920 30391 43352  5876  5077 48205  4595 46175 47977
 39581 46107 31869  4778  6286 14800 11492 38747 17510]"
2297487,[13176 47209 46979  6341 47325 22312   546]
2297506,[13176 21137 22046 33395]
2297520,[46828 41098 11133]
2297558,[8769 6119]
2297600,[24852 44995 38274]
2297654,[34358 44142 10151 28204 37250 38658]
2297700,[   54 41371]
2297757,[ 4658 20169  3896 26364 14466]
2297788,"[16797 39275 47626  7992 33548 32689 23909 32465 39491  7533 11014 23296
 46817 38113 22890 20915 41719  2360]"
2297834,"[13176 47766  9387 34448 28842 22935 38164 47672 12745 21938 31040   432
  3066 21955 21914 39509 46990 19017 14919]"
2297904,[24852 49533 47042 21386 45681 35384 46900 14870  9177  6098]
2297942,[13176 16797 21137 21616 27845 24024 25340]
2298047,[13176  5212 19057 42265 45007 22935 49236 19048 23375]
2298048,"[46676 47766 43961 27156 39275  8193 16349 31506 47672 29127 38689 21841
 44008  6656 33768 48094 18963 17419 22504 44628 39921]"
2298066,[1958 7930]
2298183,"[13176 30489 47209 43961 21616 39275 17794 47626 22247 27548 27845 49175
 29987 44098 36082 10292]"
2298208,[24852 33548  3243 24177 31635]
2298279,[47209 47626 27086 18027 38311 39396]
2298362,[ 5748 46572  3990  4138 11281 32331 47098 27761]
2298365,None
2298408,[39877 22035 22935 10246  6104 19741 48140]
2298422,"[41787 37646 49683  7120 19895 42768 46175 26369 40545 47029  1104 40529
 43988 43068 25636 20314 20204]"
2298549,[28204 29487 10333 27757 31640 29848]
2298602,"[49235 17758 18523 19156 22825 40198 47209 48099 45007 26209 32177 39275
 39812 41844 28465 13966 26128 31215 20549 12456 25890 43662 20580 47029
  6104 20345 24363  4600 19625 11448 47781 17526 11597 46047 34957 28576
 10089 10315 24492  4813 33682 19639 19970 32742 19898 24213 24255 45270]"
2298646,[47766 21903 40604 49683 24184 47626 48559 27845 12419 34466 37215]
2298666,[21137 32578]
2298702,[32201 44781 11090]
2298705,"[ 5450 41844 31342 40063  3599 11182  8012 42244  1695 16868 43933 30817
 26062 10476]"
2298730,[46222 18083 31681 36725 30133]
2298767,[18523 27966 39619]
2298770,"[23644  6187  2180  8204 29307 47058 13834  4588 16365 12914  5917 27077
 26006]"
2298772,[24852 47766 34358 41220 47626  3714  7854 44414]
2298851,[26209 15902 45603 48559 21386 18689  5141 47119]
2298905,[24235 26553]
2298955,[13259]
2298967,[43262   537]
2298974,[33754 35168  3999 30996]
2298989,[30696  7644 28092 42353 34312 32778  3409]
2298993,[30391  3952  4410]
2299136,"[31066 47577 28993 23909 36591 20955 24289 12403 41674 25783 45765 35923
 10493  9610 21024 46598 37547]"
2299217,[48437  4605 20114  3550 13578  2469 41810]
2299220,[21903 31717 45763]
2299222,[45066 42736 31506  4605 11046  5161 19049   436 10199 34866]
2299234,[21288]
2299302,[13176 47209  1700  5589 14366 38652 19322]
2299316,"[ 5322 24852 45066  8230 36076 33000 13712 36127 25424 48007 37022 14401
 33728]"
2299335,[16797 17638    10]
2299339,[24852 45948 21903 44910 34243 10749 40146 48094 37691]
2299389,[31066 25852 11121 30668 47631  6052 25569  3776 13974 33385  4873 49513]
2299463,[19057 47209 32177  9839 41319 45957 49387   566 31440]
2299540,"[30489 37646 47209 40604 40706 27521  4920 15592 17794 25931 44422 22247
 46906  5785 33401 14874 45795]"
2299544,"[13176 16797 27344 21137 21903 22035 13870 45007  4799 34448  4210 38739
 27845 16262 11182 37892 18011]"
2299580,[43014 49478 32463 36792 19421]
2299633,[21616 37067 41149  1999 39108 30753 36717 42680]
2299732,[21137 14715]
2299738,[47209 43295 28204 20734 46755  5068 38964]
2299762,[48682]
2299792,"[24852 21903 43961 21616 31717 48679 17794 41220 42625 33731 40377 35140
 27325 35958 20114 25588 42768  7969  9666 33636 19938 15649  3007  6457
 31074 33862 33781]"
2299902,[17872 34358 34027  2120  3800]
2299915,[39928 33787 37687 46906 19677]
2299946,[21137 42265  8277 22935 21938 23579 43662  2091 12125 43394 44628 23417]
2299958,[45066 21903  5479  8174 17461]
2299971,[22825 39928 18465 12745 12456 35939   117 45504 45810]
2300102,[47766  9076 24489  7156  7452]
2300121,[16797 41970]
2300122,[45948 33443 23375  2014]
2300214,"[13176 37646 21137 19019 17600 28199  2452 32096 37067 23054 44560  3599
 12935 31433 29447 14633 35628 15613 28670]"
2300226,[11520 33572  6948 35503 20061 34981 20989]
2300350,[33754 49683 43352 44799  3999 46526 12055]
2300358,[ 5450 24852 28289 31717 10644 13212 46979  7054 21938  4796  6104  7649]
2300418,[26209 27156  6489 16185    34  6187 21009  7175 11556  7544]
2300542,[38928 16797 11266  6184 16953  3298 16974]
2300560,[13176 43961 39040 48335 10163 34380]
2300573,"[27344 21137 43961  8518 44910  5876  9076 32734 36011 17902  8412  6347
 37904]"
2300713,[ 6184 19348 32455]
2300722,[18382 47734 22281 29557 20795]
2300740,[24852 11005 19272 40826]
2300744,[38928  6184 20518]
2300789,[24852 47626  4367 12169]
2300833,"[  196 25146 24184 41290  7751  9076 37066 43409 31670  7969 28721 24924
 26148 43389  5098 29750 35676 27189 44944 15913  3626  7450 47157 48470
 26628]"
2300897,[18362 45104 46692 25447]
2300936,"[33041 21333 30696 16953  1330 23909 31553 13755 13866 45622 28599 37354
 30921  1918]"
2300962,[19240  5876 30776 41238]
2300982,"[26088 24852  8744 21019 23734 47962 27147   429  6046  6340  3664  8809
 34871  5422  8195 29935 26985 21246 25169 11988 31439 18071 17791 19305
  3486 39743   428]"
2301015,[21616]
2301108,[22963 47766 21903 48679 34128 47626 19508  3464 16617 34034  9808 40756]
2301130,[24852 47766 49683 30391  9076 28204 47759  2855 24731]
2301157,[19348 40261]
2301173,[10957 32249]
2301195,[22007 22343 20303]
2301233,"[ 8138  5876 48559 18337 30353 23594 45840 18176 18272  4576 36397 11926
 34799]"
2301285,[13176 42356 36425]
2301374,[ 5223 23773]
2301447,[16797 11777 26604 43789 38273 34199 42244 41593 32138  1227  5235]
2301581,"[13176  8138 42342 47766 21616 41844 31506 27548 27845 34969 34217 21288
 17807 29370 40627  4410 27355  6999 10176  2106]"
2301602,[ 1463 22658]
2301613,[13424  4724]
2301621,[47766 42625 43789  7628 13639]
2301737,"[13176 39877 40604 24838 17600 43875 44359 46979 46802 14211 44622  5206
  9766 11688 36737 32110]"
2301879,[47209 25659 25513 21953]
2301915,[21903 32478 19348 46782 33124]
2301919,[13176 47209 21903 30391 24964 27325 35708]
2301932,[10749]
2302060,[16797 31805 41024]
2302102,[47626  4605 34969]
2302109,"[20785 27966 21137 43961 12069 24964 12341  5020 34496 34786   329 37158
 33845  7753 36333 39589 30492 10715]"
2302123,[ 6187 34073]
2302154,"[16797 24852  8277 43352 18362 43713 27454  5114   219 33438  3330  3283
 10125 23689]"
2302161,[24852  8193 28842 42625 44632  5025 37131 21295 27676 38726 39351  2678]
2302184,"[ 4957 18523 21709 22124 24852 33754 49533 14947 27086 35221 20119 25718
 27117 47087  5031 31040 30169 30850]"
2302293,[16797 47626]
2302356,[5785]
2302357,[10644 26165]
2302449,"[27521 44359 46979  5876 22935 20114 32839 22993 11712 22827  3628 10518
 23631 15050]"
2302467,[31717  5025 12703 34487]
2302508,[42265 33401]
2302556,[24852 38293 26209 24184 22935 27845 12099 21938]
2302664,[24852 18382 27086 48299]
